sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim
8.391263,33607,26.365582427079143,3577.0,17.0,0.0191,0.0018574377550043988,251.0,7.3692e-07
8.772684,35135,26.054891306746963,3577.0,17.0,0.0191,0.0019234198484448285,251.0,7.3692e-07
9.154105,36662,25.767998278363386,3577.0,17.0,0.0191,0.0019885817380128254,251.0,7.3692e-07
9.535526,38190,25.502733200505936,3577.0,17.0,0.0191,0.0020530683267266617,251.0,7.3692e-07
9.916947,39717,25.25778670371014,3577.0,17.0,0.0191,0.0021168492984040654,251.0,7.3692e-07
10.298368,41245,25.0313059421889,3577.0,17.0,0.0191,0.0021800590396260527,251.0,7.3692e-07
10.679789,42773,24.822041374762975,3577.0,17.0,0.0191,0.0022427019936431493,251.0,7.3692e-07
11.061211,44300,24.628805902123737,3577.0,17.0,0.0191,0.00230478059147233,251.0,7.3692e-07
11.442632,45828,24.450137835551082,3577.0,17.0,0.0191,0.002366416255196227,251.0,7.3692e-07
11.824053,47355,24.28515525529689,3577.0,17.0,0.0191,0.002427564742165732,251.0,7.3692e-07
12.205474,48883,24.132610185649057,3577.0,17.0,0.0191,0.0024883403911657932,251.0,7.3692e-07
12.586895,50411,23.99166100392433,3577.0,17.0,0.0191,0.0025487342832648937,251.0,7.3692e-07
12.968316,51938,23.861508144872676,3577.0,17.0,0.0191,0.0026087361442009133,251.0,7.3692e-07
13.349737,53466,23.7411670948157,3577.0,17.0,0.0191,0.002668451580580863,251.0,7.3692e-07
13.731158,54993,23.63004384078516,3577.0,17.0,0.0191,0.002727826969648295,251.0,7.3692e-07
14.112579,56521,23.527297814510955,3577.0,17.0,0.0191,0.0027869631470878184,251.0,7.3692e-07
14.494,58048,23.432421853457843,3577.0,17.0,0.0191,0.00284580366052437,251.0,7.3692e-07
14.875421,59576,23.344698288555087,3577.0,17.0,0.0191,0.0029044452722750917,251.0,7.3692e-07
15.256842,61104,23.263643130760972,3577.0,17.0,0.0191,0.0029628673484068924,251.0,7.3692e-07
15.638263,62631,23.188796576856248,3577.0,17.0,0.0191,0.0030210484755814047,251.0,7.3692e-07
16.019684,64159,23.119592465969472,3577.0,17.0,0.0191,0.0030790803945324454,251.0,7.3692e-07
16.401105,65686,23.055689201120217,3577.0,17.0,0.0191,0.003136901258699109,251.0,7.3692e-07
16.782526,67214,22.99660339962448,3577.0,17.0,0.0191,0.0031946000652173898,251.0,7.3692e-07
17.163947,68742,22.942009072901236,3577.0,17.0,0.0191,0.003252151004534706,251.0,7.3692e-07
17.545368,70269,22.891596522618343,3577.0,17.0,0.0191,0.003309527742133656,251.0,7.3692e-07
17.926789,71797,22.84498441373885,3577.0,17.0,0.0191,0.003366815892886006,251.0,7.3692e-07
18.308211,73324,22.801942665196165,3577.0,17.0,0.0191,0.0034239499770019194,251.0,7.3692e-07
18.689632,74852,22.762145696818695,3577.0,17.0,0.0191,0.0034810137614155363,251.0,7.3692e-07
19.071053,76380,22.725373940505115,3577.0,17.0,0.0191,0.0035379779505597,251.0,7.3692e-07
19.452474,77907,22.69141880037588,3577.0,17.0,0.0191,0.0035948128952796254,251.0,7.3692e-07
19.833895,79435,22.6600234299802,3577.0,17.0,0.0191,0.0036516000844010223,251.0,7.3692e-07
20.215316,80962,22.631032859279596,3577.0,17.0,0.0191,0.003708271590989508,251.0,7.3692e-07
20.596737,82490,22.604227795255007,3577.0,17.0,0.0191,0.003764907659200949,251.0,7.3692e-07
20.978158,84018,22.5794603488271,3577.0,17.0,0.0191,0.0038214766454791904,251.0,7.3692e-07
21.359579,85545,22.55659002120579,3577.0,17.0,0.0191,0.0038779466681107657,251.0,7.3692e-07
21.741,87073,22.535443814651817,3577.0,17.0,0.0191,0.003934396436842142,251.0,7.3692e-07
22.122421,88600,22.515917349812376,3577.0,17.0,0.0191,0.003990756376476045,251.0,7.3692e-07
22.503842,90128,22.49786292288852,3577.0,17.0,0.0191,0.004047104358417322,251.0,7.3692e-07
22.885263,91655,22.481191415796918,3577.0,17.0,0.0191,0.004103370310251002,251.0,7.3692e-07
23.266684,93183,22.465776720460575,3577.0,17.0,0.0191,0.004159631387613959,251.0,7.3692e-07
23.648105,94711,22.451533790818797,3577.0,17.0,0.0191,0.0042158538884019105,251.0,7.3692e-07
24.029526,96238,22.438381830718953,3577.0,17.0,0.0191,0.004272003973554277,251.0,7.3692e-07
24.410947,97766,22.426221354950272,3577.0,17.0,0.0191,0.004328157916320432,251.0,7.3692e-07
24.792368,99293,22.414992338439816,3577.0,17.0,0.0191,0.00438424469642457,251.0,7.3692e-07
25.173789,100821,22.404609841675462,3577.0,17.0,0.0191,0.004440340105013854,251.0,7.3692e-07
25.555211,102349,22.395016582276295,3577.0,17.0,0.0191,0.004496409530529426,251.0,7.3692e-07
25.936632,103876,22.38615814036732,3577.0,17.0,0.0191,0.004552418269166146,251.0,7.3692e-07
26.318053,105404,22.377967508144856,3577.0,17.0,0.0191,0.004608441517743158,251.0,7.3692e-07
26.699474,106931,22.370404255998587,3577.0,17.0,0.0191,0.004664407617557374,251.0,7.3692e-07
27.080895,108459,22.363411173312894,3577.0,17.0,0.0191,0.0047203914407102235,251.0,7.3692e-07
27.462316,109987,22.356949677804995,3577.0,17.0,0.0191,0.004776357763083924,251.0,7.3692e-07
27.843737,111514,22.350983115219723,3577.0,17.0,0.0191,0.004832271298428635,251.0,7.3692e-07
28.225158,113042,22.34546635276077,3577.0,17.0,0.0191,0.004888206518538896,251.0,7.3692e-07
28.606579,114569,22.340372159251054,3577.0,17.0,0.0191,0.004944091334701877,251.0,7.3692e-07
28.988,116097,22.33566200074498,3577.0,17.0,0.0191,0.005000000000000001,251.0,7.3692e-07
