sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim
13.321143,66806,46.772203247821814,3531.0,8.0,0.011,0.003243374585495749,213.3,9.2276e-07
13.654171,68476,46.60415255887125,3531.0,8.0,0.011,0.00330357655947483,213.3,9.2276e-07
13.9872,70146,46.449775329578564,3531.0,8.0,0.011,0.0033635622301262753,213.3,9.2276e-07
14.320229,71816,46.307959017649644,3531.0,8.0,0.011,0.003423349196990097,213.3,9.2276e-07
14.653257,73486,46.17768160289573,3531.0,8.0,0.011,0.0034829536276181267,213.3,9.2276e-07
14.986286,75156,46.05800422189412,3531.0,8.0,0.011,0.0035423903740878647,213.3,9.2276e-07
15.319314,76826,45.94806440193023,3531.0,8.0,0.011,0.003601673080036168,213.3,9.2276e-07
15.652343,78496,45.8470698454607,3531.0,8.0,0.011,0.0036608142789841345,213.3,9.2276e-07
15.985371,80167,45.75423949053845,3531.0,8.0,0.011,0.0037198608207130775,213.3,9.2276e-07
16.3184,81837,45.66901551569022,3531.0,8.0,0.011,0.0037787525415209984,213.3,9.2276e-07
16.651429,83507,45.59072579734073,3531.0,8.0,0.011,0.0038375345678702466,213.3,9.2276e-07
16.984457,85177,45.5188061290765,3531.0,8.0,0.011,0.0038962158250604724,213.3,9.2276e-07
17.317486,86847,45.45273821119047,3531.0,8.0,0.011,0.003954804512183505,213.3,9.2276e-07
17.650514,88517,45.392045915478526,3531.0,8.0,0.011,0.004013308161211318,213.3,9.2276e-07
17.983543,90187,45.33629185395143,3531.0,8.0,0.011,0.004071733691276297,213.3,9.2276e-07
18.316571,91858,45.28504484123269,3531.0,8.0,0.011,0.004130122400910593,213.3,9.2276e-07
18.6496,93528,45.23799693188616,3531.0,8.0,0.011,0.004188410206527284,213.3,9.2276e-07
18.982629,95198,45.19477707998143,3531.0,8.0,0.011,0.0042466374553000045,213.3,9.2276e-07
19.315657,96868,45.15507381527505,3531.0,8.0,0.011,0.004304809074441896,213.3,9.2276e-07
19.648686,98538,45.11860101032842,3531.0,8.0,0.011,0.004362929590262952,213.3,9.2276e-07
19.981714,100208,45.08509581848805,3531.0,8.0,0.011,0.004421003160789541,213.3,9.2276e-07
20.314743,101878,45.05431677964248,3531.0,8.0,0.011,0.004479033605729836,213.3,9.2276e-07
20.647771,103549,45.02602585783361,3531.0,8.0,0.011,0.004537059159047975,213.3,9.2276e-07
20.9808,105219,45.00005305173272,3531.0,8.0,0.011,0.004595013573183917,213.3,9.2276e-07
21.313829,106889,44.97619352537285,3531.0,8.0,0.011,0.004652934556904176,213.3,9.2276e-07
21.646857,108559,44.95427533155481,3531.0,8.0,0.011,0.004710824830277576,213.3,9.2276e-07
21.979886,110229,44.93414051357902,3531.0,8.0,0.011,0.004768686892054294,213.3,9.2276e-07
22.312914,111899,44.91564396690712,3531.0,8.0,0.011,0.004826523037673474,213.3,9.2276e-07
22.645943,113569,44.89865239344486,3531.0,8.0,0.011,0.004884335375805639,213.3,9.2276e-07
22.978971,115240,44.88303438540236,3531.0,8.0,0.011,0.004942160448619651,213.3,9.2276e-07
23.312,116912,44.86867964108926,3531.0,8.0,0.011,0.005,213.3,9.2276e-07
