sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim
10.191667,45964,43.92619853529074,5000.0,10.0,0.04,0.0027119547133478,210.0,8.2984e-07
10.599333,47803,43.447345204078424,5000.0,10.0,0.04,0.0027897801909757833,210.0,8.2984e-07
11.007,49642,43.011630503258644,5000.0,10.0,0.04,0.00286675726854963,210.0,8.2984e-07
11.414667,51480,42.61537376250728,5000.0,10.0,0.04,0.002942920937846616,210.0,8.2984e-07
11.822333,53319,42.25460916890343,5000.0,10.0,0.04,0.0030184239845010537,210.0,8.2984e-07
12.23,55157,41.926515116141424,5000.0,10.0,0.04,0.0030932471437572443,210.0,8.2984e-07
12.637667,56996,41.627807976462016,5000.0,10.0,0.04,0.003167529717096002,210.0,8.2984e-07
13.045333,58834,41.35615150633185,5000.0,10.0,0.04,0.003241242956124164,210.0,8.2984e-07
13.453,60673,41.108826916066114,5000.0,10.0,0.04,0.0033145149976656074,210.0,8.2984e-07
13.860667,62512,40.883783144145,5000.0,10.0,0.04,0.003387348846169447,210.0,8.2984e-07
14.268333,64350,40.67911914859911,5000.0,10.0,0.04,0.003459744588961956,210.0,8.2984e-07
14.676,66189,40.49278661318674,5000.0,10.0,0.04,0.003531817110208744,210.0,8.2984e-07
15.083667,68027,40.323328196843356,5000.0,10.0,0.04,0.003603520488398197,210.0,8.2984e-07
15.491333,69866,40.169047927468135,5000.0,10.0,0.04,0.003674962643219494,210.0,8.2984e-07
15.899,71704,40.028739150670276,5000.0,10.0,0.04,0.003746092754924761,210.0,8.2984e-07
16.306667,73543,39.900997629492494,5000.0,10.0,0.04,0.0038170129767314365,210.0,8.2984e-07
16.714333,75382,39.784764004174825,5000.0,10.0,0.04,0.003887706874721572,210.0,8.2984e-07
17.122,77220,39.67905639906664,5000.0,10.0,0.04,0.003958156508302495,210.0,8.2984e-07
17.529667,79059,39.58281687232601,5000.0,10.0,0.04,0.004028457185780972,210.0,8.2984e-07
17.937333,80897,39.495292716896,5000.0,10.0,0.04,0.004098549217606611,210.0,8.2984e-07
18.345,82736,39.41560797436177,5000.0,10.0,0.04,0.004168524314979992,210.0,8.2984e-07
18.752667,84575,39.34310181957465,5000.0,10.0,0.04,0.004238358232297867,210.0,8.2984e-07
19.160333,86413,39.27716176171959,5000.0,10.0,0.04,0.004308025784098227,210.0,8.2984e-07
19.568,88252,39.21712786014055,5000.0,10.0,0.04,0.004377614411748798,210.0,8.2984e-07
19.975667,90090,39.16253057864067,5000.0,10.0,0.04,0.004447058892745422,210.0,8.2984e-07
20.383333,91929,39.112823497229684,5000.0,10.0,0.04,0.004516444424592767,210.0,8.2984e-07
20.791,93767,39.06761784767248,5000.0,10.0,0.04,0.00458570420663913,210.0,8.2984e-07
21.198667,95606,39.026461203219746,5000.0,10.0,0.04,0.0046549215785075355,210.0,8.2984e-07
21.606333,97445,38.98901225203658,5000.0,10.0,0.04,0.0047240660318075495,210.0,8.2984e-07
22.014,99283,38.95495464665287,5000.0,10.0,0.04,0.00479310657271788,210.0,8.2984e-07
22.421667,101122,38.92394753206834,5000.0,10.0,0.04,0.004862124335521017,210.0,8.2984e-07
22.829333,102960,38.8957483959312,5000.0,10.0,0.04,0.004931049661831097,210.0,8.2984e-07
23.237,104800,38.87006170436308,5000.0,10.0,0.04,0.005,210.0,8.2984e-07
