sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim
8.778423,39854,46.57181528997617,4325.0,10.0,0.05,0.002418877474718778,210.0,8.3536e-07
9.103549,41330,46.04046831481501,4325.0,10.0,0.05,0.002485103085005614,210.0,8.3536e-07
9.428676,42806,45.54525163800015,4325.0,10.0,0.05,0.002550573114315307,210.0,8.3536e-07
9.753803,44282,45.083708487366486,4325.0,10.0,0.05,0.002615338940311428,210.0,8.3536e-07
10.07893,45758,44.65354914526403,4325.0,10.0,0.05,0.002679448447101735,210.0,8.3536e-07
10.404056,47234,44.2526395892583,4325.0,10.0,0.05,0.0027429462627914496,210.0,8.3536e-07
10.729183,48710,43.87899090523549,4325.0,10.0,0.05,0.0028058739808834864,210.0,8.3536e-07
11.05431,50187,43.53052169965319,4325.0,10.0,0.05,0.0028683126405980885,210.0,8.3536e-07
11.379437,51663,43.205975270865245,4325.0,10.0,0.05,0.0029302134994697924,210.0,8.3536e-07
11.704563,53139,42.903497207660415,4325.0,10.0,0.05,0.0029916528499124378,210.0,8.3536e-07
12.02969,54615,42.62158691500418,4325.0,10.0,0.05,0.003052662073373573,210.0,8.3536e-07
12.354817,56091,42.358845834664386,4325.0,10.0,0.05,0.003113270417438854,210.0,8.3536e-07
12.679944,57567,42.11397050695757,4325.0,10.0,0.05,0.003173505140929446,210.0,8.3536e-07
13.00507,59043,41.88574610427957,4325.0,10.0,0.05,0.0032333916491331617,210.0,8.3536e-07
13.330197,60519,41.67304040434032,4325.0,10.0,0.05,0.0032929536198402047,210.0,8.3536e-07
13.655324,61995,41.47479817320399,4325.0,10.0,0.05,0.0033522131208087963,210.0,8.3536e-07
13.980451,63471,41.29003593026864,4325.0,10.0,0.05,0.003411190719243422,210.0,8.3536e-07
14.305577,64947,41.1178370692145,4325.0,10.0,0.05,0.0034699055838288266,210.0,8.3536e-07
14.630704,66423,40.957347310715996,4325.0,10.0,0.05,0.0035283755798259445,210.0,8.3536e-07
14.955831,67899,40.80777046435803,4325.0,10.0,0.05,0.00358661735770154,210.0,8.3536e-07
15.280958,69376,40.66827331890393,4325.0,10.0,0.05,0.003644685750824765,210.0,8.3536e-07
15.606085,70852,40.53835279893263,4325.0,10.0,0.05,0.003702516462449097,210.0,8.3536e-07
15.931211,72328,40.41726655744092,4325.0,10.0,0.05,0.0037601624257300303,210.0,8.3536e-07
16.256338,73804,40.304413885039175,4325.0,10.0,0.05,0.0038176362031043117,210.0,8.3536e-07
16.581465,75280,40.19923491911109,4325.0,10.0,0.05,0.003874949502793629,210.0,8.3536e-07
16.906592,76756,40.10120786633276,4325.0,10.0,0.05,0.0039321132368891525,210.0,8.3536e-07
17.231718,78232,40.009846414053634,4325.0,10.0,0.05,0.003989137575486466,210.0,8.3536e-07
17.556845,79708,39.9246973176973,4325.0,10.0,0.05,0.004046031997139461,210.0,8.3536e-07
17.881972,81184,39.84533815221306,4325.0,10.0,0.05,0.00410280533588348,210.0,8.3536e-07
18.207099,82660,39.77137521642333,4325.0,10.0,0.05,0.004159465825061011,210.0,8.3536e-07
18.532225,84136,39.7024415798704,4325.0,10.0,0.05,0.004216021138167333,210.0,8.3536e-07
18.857352,85612,39.638195262472706,4325.0,10.0,0.05,0.004272478426918761,210.0,8.3536e-07
19.182479,87088,39.57831753796017,4325.0,10.0,0.05,0.004328844356732346,210.0,8.3536e-07
19.507606,88565,39.522474860104815,4325.0,10.0,0.05,0.004385163270404864,210.0,8.3536e-07
19.832732,90041,39.47046584070918,4325.0,10.0,0.05,0.004441364644591365,210.0,8.3536e-07
20.157859,91517,39.42199330778154,4325.0,10.0,0.05,0.004497492061406257,210.0,8.3536e-07
20.482986,92993,39.37681678886761,4325.0,10.0,0.05,0.004553550549770427,210.0,8.3536e-07
20.808113,94469,39.334712163053496,4325.0,10.0,0.05,0.0046095447966504055,210.0,8.3536e-07
21.133239,95945,39.29547054910083,4325.0,10.0,0.05,0.004665479170310432,210.0,8.3536e-07
21.458366,97421,39.25889726918594,4325.0,10.0,0.05,0.00472135774198343,210.0,8.3536e-07
21.783493,98897,39.22481088310239,4325.0,10.0,0.05,0.004777184306068417,210.0,8.3536e-07
22.10862,100373,39.19304228813524,4325.0,10.0,0.05,0.0048329623989545305,210.0,8.3536e-07
22.433746,101849,39.163433880141675,4325.0,10.0,0.05,0.00488869531656507,210.0,8.3536e-07
22.758873,103325,39.135838771676255,4325.0,10.0,0.05,0.004944386130708593,210.0,8.3536e-07
23.084,104800,39.11013688196316,4325.0,10.0,0.05,0.005,210.0,8.3536e-07
