Step_Time,CPRESS,CWEAR
6.28299856186,1.0900000000e+02,4.7770500000e-03
6.34299898148,1.1000000000e+02,4.8104000000e-03
6.40299892426,1.1100000000e+02,4.8436800000e-03
6.46299886703,1.1200000000e+02,4.8768400000e-03
6.52299880981,1.1300000000e+02,4.9100300000e-03
6.58299875259,1.1400000000e+02,4.9430300000e-03
6.64299869537,1.1500000000e+02,4.9761600000e-03
6.70299863815,1.1600000000e+02,5.0093100000e-03
6.76299858093,1.1700000000e+02,5.0346800000e-03
6.82299900055,1.1800000000e+02,5.0677600000e-03
6.88299894333,1.1900000000e+02,5.1006600000e-03
6.94299888611,1.2000000000e+02,5.1335800000e-03
7.00299882889,1.2100000000e+02,5.1662600000e-03
7.06299877167,1.2200000000e+02,5.1989300000e-03
7.12299871445,1.2300000000e+02,5.2314800000e-03
7.18299865723,1.2400000000e+02,5.2639800000e-03
7.24299860001,1.2500000000e+02,5.2963000000e-03
7.30299854279,1.2600000000e+02,5.3211600000e-03
7.3629989624,1.2700000000e+02,5.3536400000e-03
7.42299890518,1.2800000000e+02,5.3860900000e-03
7.48299884796,1.2900000000e+02,5.4185300000e-03
7.54299879074,1.3000000000e+02,5.4507500000e-03
7.60299873352,1.3100000000e+02,5.4830400000e-03
7.6629986763,1.3200000000e+02,5.5153000000e-03
7.72299861908,1.3300000000e+02,5.5476500000e-03
7.78299856186,1.3400000000e+02,5.5723900000e-03
7.84299898148,1.3500000000e+02,5.6047300000e-03
7.90299892426,1.3600000000e+02,5.6369200000e-03
7.96299886703,1.3700000000e+02,5.6689400000e-03
8.02299880981,1.3800000000e+02,5.7009600000e-03
8.08299922943,1.3900000000e+02,5.7327400000e-03
8.14299869537,1.4000000000e+02,5.7646100000e-03
8.20299911499,1.4100000000e+02,5.7964100000e-03
8.26299858093,1.4200000000e+02,5.8207100000e-03
8.32299900055,1.4300000000e+02,5.8524600000e-03
8.38299846649,1.4400000000e+02,5.8841600000e-03
8.44299888611,1.4500000000e+02,5.9160000000e-03
8.50299835205,1.4600000000e+02,5.9476700000e-03
8.56299877167,1.4700000000e+02,5.9794100000e-03
8.62299919128,1.4800000000e+02,6.0111100000e-03
8.68299865723,1.4900000000e+02,6.0428400000e-03
8.74299907684,1.5000000000e+02,6.0744900000e-03
8.80299854279,1.5100000000e+02,6.0988300000e-03
8.8629989624,1.5200000000e+02,6.1305500000e-03
8.92299842834,1.5300000000e+02,6.1621700000e-03
8.98299884796,2.3567600000e+01,6.1937300000e-03
