Step_Time,CPRESS,CWEAR
2.32299876213,6.4256400000e+01,3.6187300000e-03
2.38299870491,6.3015300000e+01,3.6821100000e-03
2.44299888611,6.2186000000e+01,3.7445400000e-03
2.50299882889,6.1336200000e+01,3.8062600000e-03
2.56299877167,6.1207800000e+01,3.8675600000e-03
2.62299871445,6.1282500000e+01,3.9284100000e-03
2.68299889565,6.1643900000e+01,3.9895000000e-03
2.74299883842,6.1901000000e+01,4.0506500000e-03
2.8029987812,6.0329000000e+01,4.0969800000e-03
2.86299872398,5.8709500000e+01,4.1561400000e-03
2.92299866676,5.7421400000e+01,4.2139900000e-03
2.98299884796,5.6599100000e+01,4.2708000000e-03
3.04299879074,5.6102600000e+01,4.3270800000e-03
3.10299873352,5.6000000000e+01,4.3828100000e-03
3.1629986763,5.7000000000e+01,4.4382200000e-03
3.2229988575,5.8000000000e+01,4.4935900000e-03
3.28299880028,5.9000000000e+01,4.5361200000e-03
3.34299874306,6.0000000000e+01,4.5906800000e-03
3.40299868584,6.1000000000e+01,4.6446400000e-03
3.46299886703,6.2000000000e+01,4.6980100000e-03
3.52299880981,6.3000000000e+01,4.7511400000e-03
3.58299875259,6.4000000000e+01,4.8041100000e-03
3.64299869537,6.5000000000e+01,4.8572800000e-03
3.70299887657,6.6000000000e+01,4.9108500000e-03
3.76299881935,6.7000000000e+01,4.9521000000e-03
3.82299876213,6.8000000000e+01,5.0052600000e-03
3.88299870491,6.9000000000e+01,5.0572900000e-03
3.94299888611,7.0000000000e+01,5.1082600000e-03
4.00299882889,7.1000000000e+01,5.1586600000e-03
4.06299877167,7.2000000000e+01,5.2087900000e-03
4.12299871445,7.3000000000e+01,5.2585400000e-03
4.18299865723,7.4000000000e+01,5.3082100000e-03
4.24299860001,7.5000000000e+01,5.3581900000e-03
4.30299854279,7.6000000000e+01,5.3963600000e-03
4.3629989624,7.7000000000e+01,5.4454400000e-03
4.42299890518,7.8000000000e+01,5.4943300000e-03
4.48299884796,7.9000000000e+01,5.5428300000e-03
4.54299879074,8.0000000000e+01,5.5913400000e-03
4.60299873352,8.1000000000e+01,5.6398500000e-03
4.6629986763,8.2000000000e+01,5.6888800000e-03
4.72299861908,8.3000000000e+01,5.7382100000e-03
4.78299856186,8.4000000000e+01,5.7762600000e-03
4.84299898148,8.5000000000e+01,5.8250400000e-03
4.90299892426,8.6000000000e+01,5.8727800000e-03
4.96299886703,8.7000000000e+01,5.9197700000e-03
5.02299880981,8.8000000000e+01,5.9663900000e-03
5.08299875259,8.9000000000e+01,6.0127500000e-03
5.14299869537,9.0000000000e+01,6.0589900000e-03
5.20299863815,9.1000000000e+01,6.1053500000e-03
5.26299858093,9.2000000000e+01,6.1410800000e-03
5.32299900055,9.3000000000e+01,6.1874700000e-03
5.38299894333,9.4000000000e+01,6.2333500000e-03
5.44299888611,9.5000000000e+01,6.2789900000e-03
5.50299882889,9.6000000000e+01,6.3245200000e-03
5.56299877167,9.7000000000e+01,6.3701800000e-03
5.62299871445,9.8000000000e+01,6.4158900000e-03
5.68299865723,9.9000000000e+01,6.4622400000e-03
5.74299860001,1.0000000000e+02,6.5090100000e-03
5.80299854279,1.0100000000e+02,6.5447400000e-03
5.8629989624,1.0200000000e+02,6.5905400000e-03
5.92299890518,1.0300000000e+02,6.6354900000e-03
5.98299884796,1.0400000000e+02,6.6798400000e-03
6.04299879074,1.0500000000e+02,6.7240000000e-03
6.10299873352,1.0600000000e+02,6.7679500000e-03
6.1629986763,1.0700000000e+02,6.8118000000e-03
6.22299861908,1.0800000000e+02,6.8558300000e-03
6.28299856186,1.0900000000e+02,6.8898600000e-03
6.34299898148,1.1000000000e+02,6.9337900000e-03
6.40299892426,1.1100000000e+02,6.9774800000e-03
6.46299886703,1.1200000000e+02,7.0209500000e-03
6.52299880981,1.1300000000e+02,7.0644200000e-03
6.58299875259,1.1400000000e+02,7.1079800000e-03
6.64299869537,1.1500000000e+02,7.1519200000e-03
6.70299863815,1.1600000000e+02,7.1964200000e-03
6.76299858093,1.1700000000e+02,7.2308100000e-03
6.82299900055,1.1800000000e+02,7.2753300000e-03
6.88299894333,1.1900000000e+02,7.3190200000e-03
6.94299888611,1.2000000000e+02,7.3618700000e-03
7.00299882889,1.2100000000e+02,7.4043600000e-03
7.06299877167,1.2200000000e+02,7.4467200000e-03
7.12299871445,1.2300000000e+02,7.4888400000e-03
7.18299865723,1.2400000000e+02,7.5309400000e-03
7.24299860001,1.2500000000e+02,7.5734000000e-03
7.30299854279,1.2600000000e+02,7.6060100000e-03
7.3629989624,1.2700000000e+02,7.6480600000e-03
7.42299890518,1.2800000000e+02,7.6901200000e-03
7.48299884796,1.2900000000e+02,7.7319700000e-03
7.54299879074,1.3000000000e+02,7.7739600000e-03
7.60299873352,1.3100000000e+02,7.8160700000e-03
7.6629986763,1.3200000000e+02,7.8587700000e-03
7.72299861908,1.3300000000e+02,7.9018100000e-03
7.78299856186,1.3400000000e+02,7.9351100000e-03
7.84299898148,1.3500000000e+02,7.9779100000e-03
7.90299892426,1.3600000000e+02,8.0198300000e-03
7.96299886703,1.3700000000e+02,8.0611200000e-03
8.02299880981,1.3800000000e+02,8.1021400000e-03
8.08299922943,1.3900000000e+02,8.1429700000e-03
8.14299869537,1.4000000000e+02,8.1837100000e-03
8.20299911499,1.4100000000e+02,8.2245800000e-03
8.26299858093,1.4200000000e+02,8.2561100000e-03
8.32299900055,1.4300000000e+02,8.2972200000e-03
8.38299846649,1.4400000000e+02,8.3380000000e-03
8.44299888611,1.4500000000e+02,8.3786600000e-03
8.50299835205,1.4600000000e+02,8.4193100000e-03
8.56299877167,1.4700000000e+02,8.4601600000e-03
8.62299919128,1.4800000000e+02,8.5011100000e-03
8.68299865723,1.4900000000e+02,8.5427200000e-03
8.74299907684,1.5000000000e+02,8.5847500000e-03
8.80299854279,1.5100000000e+02,8.6169700000e-03
8.8629989624,1.5200000000e+02,8.6583000000e-03
8.92299842834,1.5300000000e+02,8.6988500000e-03
8.98299884796,1.5400000000e+02,8.7388900000e-03
9.0429983139,1.5500000000e+02,8.7787800000e-03
9.10299873352,1.5600000000e+02,8.8184800000e-03
9.16299915314,1.5700000000e+02,8.8580800000e-03
9.22299861908,1.5800000000e+02,8.8978500000e-03
9.2829990387,1.5900000000e+02,8.9286400000e-03
9.34299850464,1.6000000000e+02,8.9685100000e-03
9.40299892426,1.6100000000e+02,9.0082600000e-03
9.4629983902,1.6200000000e+02,9.0478600000e-03
9.52299880981,1.6300000000e+02,9.0875200000e-03
9.58299922943,1.6400000000e+02,9.1273200000e-03
9.64299869537,1.6500000000e+02,9.1675200000e-03
9.70299911499,1.6600000000e+02,9.2082700000e-03
9.76299858093,1.6700000000e+02,9.2397800000e-03
9.82299900055,1.6800000000e+02,9.2806800000e-03
9.88299846649,1.6900000000e+02,9.3208300000e-03
9.94299888611,1.7000000000e+02,9.3602100000e-03
10,4.0073400000e+01,9.3973100000e-03
