Step_Time,CPRESS,CWEAR
2.02299880981,3.8000000000e+01,2.2265400000e-03
2.08299875259,3.9000000000e+01,2.2705500000e-03
2.14299869537,4.0000000000e+01,2.3140400000e-03
2.20299887657,4.1000000000e+01,2.3571400000e-03
2.26299881935,4.2000000000e+01,2.3900600000e-03
2.32299876213,4.3000000000e+01,2.4322100000e-03
2.38299870491,4.4000000000e+01,2.4734400000e-03
2.44299888611,4.5000000000e+01,2.5142800000e-03
2.50299882889,4.6000000000e+01,2.5544700000e-03
2.56299877167,4.7000000000e+01,2.5943600000e-03
2.62299871445,4.8000000000e+01,2.6339800000e-03
2.68299889565,4.9000000000e+01,2.6736400000e-03
2.74299883842,5.0000000000e+01,2.7132300000e-03
2.8029987812,5.1000000000e+01,2.7432700000e-03
2.86299872398,5.2000000000e+01,2.7816900000e-03
2.92299866676,5.3000000000e+01,2.8192000000e-03
2.98299884796,5.4000000000e+01,2.8561400000e-03
3.04299879074,5.5000000000e+01,2.8924300000e-03
3.10299873352,5.6000000000e+01,2.9284600000e-03
3.1629986763,5.7000000000e+01,2.9641300000e-03
3.2229988575,5.8000000000e+01,2.9998800000e-03
3.28299880028,5.9000000000e+01,3.0272100000e-03
3.34299874306,6.0000000000e+01,3.0623900000e-03
3.40299868584,6.1000000000e+01,3.0971700000e-03
3.46299886703,6.2000000000e+01,3.1316100000e-03
3.52299880981,6.3000000000e+01,3.1659100000e-03
3.58299875259,6.4000000000e+01,3.1999700000e-03
3.64299869537,6.5000000000e+01,3.2342300000e-03
3.70299887657,6.6000000000e+01,3.2686800000e-03
3.76299881935,6.7000000000e+01,3.2951800000e-03
3.82299876213,6.8000000000e+01,3.3292700000e-03
3.88299870491,6.9000000000e+01,3.3626100000e-03
3.94299888611,7.0000000000e+01,3.3955100000e-03
4.00299882889,7.1000000000e+01,3.4278700000e-03
4.06299877167,7.2000000000e+01,3.4600500000e-03
4.12299871445,7.3000000000e+01,3.4919900000e-03
4.18299865723,7.4000000000e+01,3.5238100000e-03
4.24299860001,7.5000000000e+01,3.5557100000e-03
4.30299854279,7.6000000000e+01,3.5800900000e-03
4.3629989624,7.7000000000e+01,3.6115600000e-03
4.42299890518,7.8000000000e+01,3.6429100000e-03
4.48299884796,7.9000000000e+01,3.6741500000e-03
4.54299879074,8.0000000000e+01,3.7051100000e-03
4.60299873352,8.1000000000e+01,3.7361800000e-03
4.6629986763,8.2000000000e+01,3.7674800000e-03
4.72299861908,8.3000000000e+01,3.7990500000e-03
4.78299856186,8.4000000000e+01,3.8232400000e-03
4.84299898148,8.5000000000e+01,3.8544000000e-03
4.90299892426,8.6000000000e+01,3.8849300000e-03
4.96299886703,8.7000000000e+01,3.9149900000e-03
5.02299880981,8.8000000000e+01,3.9448700000e-03
5.08299875259,8.9000000000e+01,3.9744200000e-03
5.14299869537,9.0000000000e+01,4.0039400000e-03
5.20299863815,9.1000000000e+01,4.0335000000e-03
5.26299858093,9.2000000000e+01,4.0562800000e-03
5.32299900055,9.3000000000e+01,4.0857500000e-03
5.38299894333,9.4000000000e+01,4.1148900000e-03
5.44299888611,9.5000000000e+01,4.1441800000e-03
5.50299882889,9.6000000000e+01,4.1732500000e-03
5.56299877167,9.7000000000e+01,4.2024200000e-03
5.62299871445,9.8000000000e+01,4.2316400000e-03
5.68299865723,9.9000000000e+01,4.2612000000e-03
5.74299860001,1.0000000000e+02,4.2909000000e-03
5.80299854279,1.0100000000e+02,4.3136100000e-03
5.8629989624,1.0200000000e+02,4.3428400000e-03
5.92299890518,1.0300000000e+02,4.3715200000e-03
5.98299884796,1.0400000000e+02,4.3999600000e-03
6.04299879074,1.0500000000e+02,4.4280000000e-03
6.10299873352,1.0600000000e+02,4.4560100000e-03
6.1629986763,1.0700000000e+02,4.4838200000e-03
6.22299861908,1.0800000000e+02,4.5118500000e-03
6.28299856186,1.0900000000e+02,4.5333500000e-03
6.34299898148,1.1000000000e+02,4.5612600000e-03
6.40299892426,1.1100000000e+02,4.5890600000e-03
6.46299886703,1.1200000000e+02,4.6167700000e-03
6.52299880981,1.1300000000e+02,4.6445500000e-03
6.58299875259,1.1400000000e+02,4.6722400000e-03
6.64299869537,1.1500000000e+02,4.7002800000e-03
6.70299863815,1.1600000000e+02,4.7285900000e-03
6.76299858093,1.1700000000e+02,4.7504400000e-03
6.82299900055,1.1800000000e+02,4.7786500000e-03
6.88299894333,1.1900000000e+02,4.8063300000e-03
6.94299888611,1.2000000000e+02,4.8337600000e-03
7.00299882889,1.2100000000e+02,4.8608000000e-03
7.06299877167,1.2200000000e+02,4.8877800000e-03
7.12299871445,1.2300000000e+02,4.9146100000e-03
7.18299865723,1.2400000000e+02,4.9413700000e-03
7.24299860001,1.2500000000e+02,4.9682200000e-03
7.30299854279,1.2600000000e+02,4.9888300000e-03
7.3629989624,1.2700000000e+02,5.0155600000e-03
7.42299890518,1.2800000000e+02,5.0423400000e-03
7.48299884796,1.2900000000e+02,5.0691400000e-03
7.54299879074,1.3000000000e+02,5.0957500000e-03
7.60299873352,1.3100000000e+02,5.1225700000e-03
7.6629986763,1.3200000000e+02,5.1496600000e-03
7.72299861908,1.3300000000e+02,5.1770400000e-03
7.78299856186,1.3400000000e+02,5.1980400000e-03
7.84299898148,1.3500000000e+02,5.2251800000e-03
7.90299892426,2.0088000000e+01,5.2518200000e-03
